#OTU ID	HS0-LW-2-30	HS0-LW-2-30-0.005-rep1	HS0-LW-2-30-0.005-rep2	HS0-LW-2-30-0.005-rep3	HS0-LW-2-30-0.01-rep1	HS0-LW-2-30-0.01-rep2	HS0-LW-2-30-0.01-rep3	HS0-LW-2-30-0.05-rep1	HS0-LW-2-30-0.05-rep2	HS0-LW-2-30-0.05-rep3	HS0-LW-2-30-0.1-rep1	HS0-LW-2-30-0.1-rep2	HS0-LW-2-30-0.1-rep3	HS0-LW-2-30-0.2-rep1	HS0-LW-2-30-0.2-rep2	HS0-LW-2-30-0.2-rep3	HS0-LW-2-30-0.3-rep1	HS0-LW-2-30-0.3-rep2	HS0-LW-2-30-0.3-rep3	HS0-LW-2-30-0.4-rep1	HS0-LW-2-30-0.4-rep2	HS0-LW-2-30-0.4-rep3	HS0-LW-2-30-0.5-rep1	HS0-LW-2-30-0.5-rep2	HS0-LW-2-30-0.5-rep3
OTU_1115	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1
OTU_1116	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1
OTU_1117	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1
OTU_1118	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1
OTU_1119	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	1	2	2
OTU_112	8	0	1	0	0	0	0	0	2	2	3	0	1	1	4	1	1	2	3	2	2	4	7	2	3
OTU_1120	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0
OTU_1121	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
OTU_1122	7	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	4	2	5	2	2	3	3	4
OTU_1123	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1
OTU_1124	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0
OTU_1125	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1
OTU_1127	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1
OTU_1128	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1
OTU_1129	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1
OTU_113	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1
OTU_1130	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1
OTU_1131	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1
OTU_1132	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	0	1	0	2	0	2
OTU_1133	28	0	0	0	0	0	0	2	3	0	5	2	6	6	6	2	7	9	5	9	10	12	19	16	12
OTU_1134	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0
OTU_1135	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0
OTU_1136	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0
OTU_1137	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1
OTU_1138	31	0	1	0	1	0	0	2	2	2	1	4	4	6	3	6	6	4	10	15	14	11	11	19	17
OTU_1139	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0
OTU_114	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	1	0	1
OTU_1140	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1
OTU_1141	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1
OTU_1142	3	0	0	0	0	1	0	0	0	0	1	0	0	1	2	1	0	1	0	3	1	1	2	3	1
OTU_1143	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0
OTU_1144	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1
OTU_1145	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1
OTU_1146	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0
OTU_1147	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1
OTU_1148	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1
OTU_1149	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1
OTU_115	7559	35	38	39	61	69	75	403	377	380	761	757	733	1496	1475	1471	2239	2345	2255	2978	3022	3063	3754	3827	3769
OTU_1151	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1
OTU_1152	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1
OTU_1153	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1
OTU_1154	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	2	0	1	0	1	1
OTU_1155	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1
OTU_1156	8	0	0	0	0	0	0	0	1	0	0	2	2	3	3	0	2	1	3	3	3	6	6	3	1
OTU_1157	37	0	0	0	0	0	1	3	2	2	1	4	2	8	8	6	12	13	9	17	23	15	16	19	16
OTU_1158	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0
OTU_116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1
OTU_1160	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0
OTU_1161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1
OTU_1162	11	0	0	0	0	0	0	0	0	1	3	2	2	2	2	2	3	2	1	5	4	5	7	5	8
OTU_1165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1
OTU_1166	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0
OTU_1167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1
OTU_1168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1
OTU_1169	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1
OTU_117	4302	30	18	13	39	44	48	222	212	222	382	423	398	841	844	851	1258	1318	1297	1667	1731	1714	2132	2140	2213
OTU_1170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1
OTU_1171	4	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	2	1	2	2	2	1	2	2
OTU_1172	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0
OTU_1173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1
OTU_1175	2390	16	14	13	18	19	28	113	130	121	245	233	237	505	441	493	735	733	716	942	961	935	1192	1210	1173
OTU_1176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0
OTU_1177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1
OTU_1178	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	2	2	2
OTU_1179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1
OTU_118	11	0	0	0	0	0	0	0	0	1	1	0	0	3	2	5	5	5	2	6	4	4	5	5	5
OTU_1180	99	0	0	0	1	3	3	5	4	8	10	10	9	14	19	19	26	34	27	36	40	41	49	48	51
OTU_1181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1
OTU_1183	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0
OTU_1184	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1
OTU_1185	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1
OTU_1186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1
OTU_1188	7	0	0	1	0	0	0	3	1	1	1	1	0	2	1	3	0	2	1	3	3	5	4	4	2
OTU_1189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1
OTU_119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1
OTU_1190	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	2	1	1	2	2	1	1
OTU_1191	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0
OTU_1192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1
OTU_1193	3	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	1	1	2	2	2	0	1	2	3
OTU_1194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1
OTU_1195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1
OTU_1196	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0
OTU_1197	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1
OTU_1198	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0
OTU_1199	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1
OTU_12	6616	45	22	26	61	52	61	323	318	319	682	652	631	1356	1361	1330	1971	2024	1977	2630	2648	2572	3236	3261	3309
OTU_120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1
OTU_1200	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1
OTU_1201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1
OTU_1202	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0
OTU_1203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0
OTU_1204	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0
OTU_1205	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0
OTU_1206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0
OTU_1207	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1
OTU_1208	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0
OTU_1209	5	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	2	1	2	3	1	3	3	4	2
OTU_121	878	3	8	6	13	12	8	44	45	48	89	85	91	186	185	187	246	281	273	357	351	349	403	433	432
OTU_1210	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0
OTU_1211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1
OTU_1212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0
OTU_1213	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1
OTU_1214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1
OTU_1216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1
OTU_1217	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0
OTU_1218	15	0	0	1	0	0	0	0	0	2	2	0	1	3	2	4	3	2	7	6	7	6	11	8	6
OTU_1219	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0
OTU_122	6	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	3	2	2	4	1	2	4	3	2
OTU_1220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0
OTU_1221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
OTU_1223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0
OTU_1224	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	2	2	1
OTU_1225	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0
OTU_1226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1
OTU_1227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0
OTU_1228	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0
OTU_1229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1
OTU_1230	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
OTU_1231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1
OTU_1232	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0
OTU_1233	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1
OTU_1234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0
OTU_1235	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1
OTU_1236	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	3
OTU_1237	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
OTU_1238	7	0	0	0	1	0	0	1	2	0	0	1	0	3	3	3	1	2	4	2	2	2	2	6	4
OTU_1239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1
OTU_124	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	2
OTU_1240	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1
OTU_1243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0
OTU_1244	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1
OTU_1245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1
OTU_1246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0
OTU_1247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1
OTU_1248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1
OTU_1249	106	1	0	1	0	1	0	5	3	6	13	7	11	23	20	23	27	33	31	46	47	37	67	62	54
OTU_125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1
OTU_1250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1
OTU_1251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1
OTU_1252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1
OTU_1253	348	1	2	3	2	3	2	20	19	12	27	45	33	78	64	70	124	99	103	138	137	142	184	181	180
OTU_1254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1
OTU_1255	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1
OTU_1256	4	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	2	0	1	2	2	0	3	0	2
OTU_1257	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	1	2	0	2
OTU_1258	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	1	0	3	1	0	2
OTU_1259	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1
OTU_126	4	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	1	2	1	2	2	2	2
OTU_1260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0
OTU_1261	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	2	1	1	1	1
OTU_1262	316	1	0	2	7	5	4	20	12	14	27	29	37	74	83	59	91	102	97	126	137	135	159	156	156
OTU_1263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0
OTU_1264	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1
OTU_1265	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0
OTU_1266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1
OTU_1267	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1
OTU_1268	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1
OTU_1269	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1
OTU_127	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	2	1	2	0	0	2	1
OTU_1270	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1
OTU_1271	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1
OTU_1272	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	1	1	2	1	2	2	2
OTU_1273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1
OTU_1274	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	2	1	1	1	1	0
OTU_1275	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0
OTU_1276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0
OTU_1277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0
OTU_1278	13	0	0	1	0	0	0	0	0	1	0	2	0	3	2	3	6	8	4	4	4	5	8	5	8
OTU_1279	12	0	0	0	0	1	1	0	0	1	0	1	1	4	4	5	6	4	4	3	6	4	5	7	9
OTU_128	6	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	1	0	2	3	2	2	4	4	4
OTU_1280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1
OTU_1281	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0
OTU_1282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0
OTU_1284	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	0	1	3	2	3	3	3
OTU_1285	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1
OTU_1286	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	2	1	1	0	2	1
OTU_1289	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	2	2	1	0	1	0
OTU_129	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
OTU_1290	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1
OTU_1291	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1
OTU_1292	8	0	0	0	0	0	0	0	1	1	0	1	0	0	1	2	3	3	2	4	2	3	3	3	5
OTU_1293	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0
OTU_1294	17	0	0	0	1	0	0	0	2	1	0	2	1	3	6	3	5	4	2	7	8	7	8	7	8
OTU_1295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1
OTU_1296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1
OTU_1297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1
OTU_1299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1
OTU_13	9124	52	51	48	85	68	81	420	463	455	927	892	906	1819	1874	1857	2707	2711	2738	3662	3743	3660	4589	4460	4616
OTU_130	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	1	0
OTU_1300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
OTU_1302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	2	1
OTU_1303	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
OTU_1304	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1
OTU_1305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1
OTU_1307	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1
OTU_131	92	0	0	0	1	1	2	4	7	7	6	10	9	22	18	19	26	24	24	49	39	34	48	50	42
OTU_1310	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
OTU_1311	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1
OTU_1312	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1
OTU_1314	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	2	2	2	1
OTU_1315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0
OTU_1316	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1
OTU_1317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
OTU_1318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
OTU_1319	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
OTU_132	566	2	3	3	5	4	4	21	27	33	56	58	52	117	110	114	186	172	179	222	231	229	274	304	287
OTU_1321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1
OTU_1322	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1
OTU_1323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0
OTU_1324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1
OTU_1327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0
OTU_1328	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1
OTU_1329	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
OTU_133	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_1330	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	2	3	3	1	1	2
OTU_1331	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0
OTU_1332	997	5	3	5	8	6	10	45	47	46	93	111	89	194	198	200	288	289	289	406	386	392	515	515	481
OTU_1333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
OTU_1334	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
OTU_1335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
OTU_1336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1
OTU_1337	25	0	0	0	1	0	0	1	3	0	4	2	2	4	6	3	7	2	8	10	12	10	18	12	16
OTU_1338	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
OTU_1339	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	2	2	0	2	1	3
OTU_134	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1
OTU_1340	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1
OTU_1341	18	0	0	1	0	0	1	0	1	0	3	2	0	5	2	4	6	1	6	4	3	7	13	7	5
OTU_1342	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
OTU_1343	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
OTU_1344	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
OTU_1345	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1
OTU_1346	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_1347	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0
OTU_1348	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0
OTU_1349	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1
OTU_135	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0
